SaleID,PropertyID,ClientID,AgentID,SaleDate,SalePrice
3212,1299,4658,345,03-19-2025,842255.0
3213,3441,633,288,2024-06-15,1528630.0
3214,4183,6412,478,04-12-2025,168333.0
3215,998,4376,24,2024-09-29,1653293.0
3216,209,2226,15,2024-10-14,1371559.0
3217,352,5315,472,2024-04-28,671052.0
3218,4468,1044,173,2025-02-26,139364.0
3219,4856,6508,100,2025-03-03,297380.0
3220,3667,1381,403,12-05-2024,1463377.0
3221,4897,5386,421,2025-01-15,229487.0
3222,2910,5376,381,2025-05-04,440608.0
3223,2462,4101,270,28/07/2025,1993331.0
3224,314,653,464,2025-06-07,1605962.0
3225,1373,5778,344,2025-06-13,521142.0
3226,2952,1200,453,20/07/2024,819613.0
3227,4099,1133,70,2025-08-06,613326.0
3228,3857,2617,51,2025-06-16,827770.0
3229,3114,1525,29,02/11/2023,1465253.0
3230,4457,1250,491,2024-02-27,1156614.0
3231,1705,4529,219,2025-01-28,1229981.0
3232,4180,6531,155,05-01-2025,1692576.0
3233,2244,1485,298,2024-10-07,1742853.0
3234,4736,2115,233,2025-04-21,250494.0
3235,345,1083,362,22/12/2023,1154256.0
3236,4366,1406,226,27/01/2025,825164.0
3237,3050,837,265,25/07/2025,779496.0
3238,2752,1569,316,12-25-2024,1070164.0
3239,3892,6817,103,2025-09-09,1389663.0
3240,3843,4328,261,15/01/2025,1192717.0
3241,4216,2928,19,2025-01-01,1763546.0
3242,1481,5138,107,2024-07-21,250331.0
3243,4651,4914,231,2025-08-21,1505589.0
3244,168,419,461,2024-09-14,1157384.0
3245,1720,5566,28,13/05/2025,805810.0
3246,527,3087,136,2024-07-20,1608720.0
3247,4154,3495,76,2024-01-06,247984.0
3248,1813,4028,351,2024-05-03,1491245.0
3249,1706,6306,211,10-05-2024,290620.0
3250,1681,1345,482,2024-07-14,212677.0
3251,2785,3830,462,2025-06-08,1966421.0
3252,2941,1371,430,2024-03-05,563870.0
3253,1653,3318,102,2024-10-01,137999.0
3254,3653,5989,239,2024-05-06,528409.0
3255,2126,2042,338,2025-01-02,
3256,1233,38,28,2023-12-01,385198.0
3257,2916,4150,500,2025-04-12,1776011.0
3258,1775,3460,245,11-14-2024,1229189.0
3259,4602,3031,229,2023-12-28,1998820.0
3260,2355,5454,143,2024-05-22,1781825.0
3261,767,2913,445,2024-09-02,337764.0
3262,2431,1085,428,2025-03-04,546151.0
3263,217,4375,35,2024-11-08,453439.0
3264,1220,4198,496,2024-08-12,1621967.0
3265,1754,4730,317,27/01/2024,1310551.0
3266,3654,5119,380,2025-01-21,185779.0
3267,2750,1896,226,2025-08-22,1321554.0
3268,1040,1009,134,2024-06-02,493540.0
3269,2691,4545,110,2023-09-23,1520790.0
3270,1514,1428,121,2025-03-17,1232113.0
3271,4270,3801,456,2023-11-03,658371.0
3272,2982,293,156,2025-09-21,728716.0
3273,1177,4011,204,2025-08-23,545507.0
3274,1441,357,161,2024-07-07,877686.0
3275,2444,4302,485,2024-03-29,1441507.0
3276,3070,6034,361,2025-08-29,939616.0
3277,2112,485,412,2024-02-03,563824.0
3278,3179,5980,255,16/10/2024,1340242.0
3279,4073,6617,454,2024-10-28,806514.0
3280,4883,5477,178,03-08-2024,1313778.0
3281,1878,6411,485,2025-03-24,888297.0
3282,1802,5276,430,2025-07-23,123874.0
3283,1781,1144,362,01/08/2025,681057.0
3284,3994,5815,305,2024-12-13,1753431.0
3285,4168,4260,286,03-24-2024,212889.0
3286,1691,4733,243,19/02/2024,1098936.0
3287,340,2258,38,22/07/2025,1804614.0
3288,1900,1398,295,2024-01-06,1655067.0
3289,1006,2347,494,30/12/2024,223424.0
3290,4178,1587,163,2023-11-24,1894005.0
3291,2139,6563,72,26/01/2025,1802755.0
3292,1033,8,172,2023-10-24,1665431.0
3293,2073,3594,327,2024-12-19,659135.0
3294,3985,5551,381,2024-08-08,1356807.0
3295,752,1424,297,10-17-2023,1282024.0
3296,3614,6825,460,2024-08-16,1646142.0
3297,4541,4570,49,2025-02-15,381083.0
3298,2346,4159,121,2024-08-17,168110.0
3299,4252,4609,454,2025-04-12,1963409.0
3300,1371,3592,170,25/03/2025,1666817.0
3301,3850,2571,457,2024-08-08,398675.0
3302,1694,1061,384,2024-04-18,692918.0
3303,1371,265,401,2024-07-05,945598.0
3304,4614,6085,221,11-13-2023,1066556.0
3305,4085,5377,49,2025-03-17,589382.0
3306,4882,72,14,2023-12-10,416917.0
3307,4028,3967,468,22/07/2024,1675334.0
3308,2897,4149,321,2025-03-25,1573366.0
3309,2097,3970,78,20/05/2025,1869535.0
3310,4731,6573,493,15/09/2025,822505.0
3311,2571,3169,55,2024-12-03,472284.0
3312,4763,2572,446,2024-10-09,1962804.0
3313,1727,1667,495,2025-05-02,1402451.0
3314,559,4137,334,2024-03-04,1166101.0
3315,221,3405,400,2025-02-01,901914.0
3316,1250,4665,82,04-17-2024,773496.0
3317,231,932,190,10-07-2023,1633261.0
3318,1551,4114,244,2025-04-22,1646316.0
3319,733,4407,278,2025-05-05,1620326.0
3320,4189,5702,428,05-10-2024,1086987.0
3321,4204,1664,117,2023-12-22,1127591.0
3322,2565,4439,489,2025-02-25,1277775.0
3323,2700,2627,459,02-26-2024,790055.0
3324,4393,1288,223,2024-02-15,1745873.0
3325,4701,4133,442,2025-06-21,1354271.0
3326,41,1060,456,2023-11-06,135197.0
3327,1100,4699,375,2023-10-17,1363554.0
3328,310,2973,333,17/10/2023,273096.0
3329,2883,4285,264,2024-10-25,173001.0
3330,974,5572,135,2024-04-07,691648.0
3331,3989,6796,45,06/10/2023,1852974.0
3332,3463,1955,429,2025-03-29,1567479.0
3333,4098,1974,290,2025-06-25,1404082.0
3334,3152,6432,179,2024-05-09,1259587.0
3335,2762,1037,12,05-09-2025,819565.0
3336,4463,5063,214,14/08/2024,810271.0
3337,4397,4201,481,2025-01-23,598832.0
3338,3654,2336,174,2024-05-03,1093794.0
3339,2078,3109,131,2024-04-07,331197.0
3340,3666,6391,354,2024-04-21,604319.0
3341,580,6059,248,24/06/2025,1041494.0
3342,2672,2859,82,06/05/2024,1833972.0
3343,2019,46,322,17/09/2024,269716.0
3344,3715,5624,419,2025-04-04,1719518.0
3345,1783,4944,248,12-14-2024,1339370.0
3346,1356,4149,453,07/09/2025,1018394.0
3347,4391,1788,134,12-03-2024,348125.0
3348,1520,234,471,2025-05-08,891475.0
3349,4624,5659,371,2025-04-27,1018386.0
3350,643,3504,32,08-30-2024,
3351,1515,2689,394,03/01/2025,1271374.0
3352,4574,5148,499,15/10/2024,516301.0
3353,4779,534,464,2024-05-12,1679555.0
3354,1449,3557,423,2023-11-04,1155993.0
3355,2955,727,380,2024-06-25,668901.0
3356,2565,5073,150,2024-06-08,1556193.0
3357,4431,3788,350,17/11/2023,738358.0
3358,1411,5454,300,05/05/2024,1133427.0
3359,1017,4083,421,2024-09-03,1596317.0
3360,1461,1470,79,2024-02-22,814230.0
3361,2106,5622,33,2024-03-06,1129864.0
3362,4273,6476,422,2024-04-13,1811458.0
3363,58,4477,152,08-29-2025,819613.0
3364,2858,6900,327,07-18-2024,1729251.0
3365,4317,4268,120,2025-03-06,981125.0
3366,4015,2309,263,02-07-2024,1134131.0
3367,4727,2381,180,2025-04-27,1654255.0
3368,1509,3867,101,2024-01-04,657921.0
3369,962,1647,377,2025-01-14,1873948.0
3370,2982,2495,184,2025-02-13,1114093.0
3371,454,3635,323,2023-12-16,1568301.0
3372,2363,1792,245,2025-03-31,1715871.0
3373,2740,3977,429,2024-11-29,1697094.0
3374,832,1457,136,2025-04-27,1358086.0
3375,2906,268,137,09-25-2023,1770411.0
3376,1733,2285,369,06/08/2025,1629983.0
3377,2422,6743,275,2024-07-28,1279319.0
3378,1638,6682,18,2024-08-17,216954.0
3379,410,1999,489,2023-10-16,1558365.0
3380,1917,5465,135,19/03/2025,313937.0
3381,4294,2232,201,2025-04-06,1042617.0
3382,4885,3954,203,2025-03-13,1709910.0
3383,1248,424,488,2024-11-12,1297130.0
3384,4866,2436,141,16/03/2025,212167.0
3385,1306,1812,87,16/09/2025,172205.0
3386,4281,4800,411,11-26-2023,1876579.0
3387,201,4783,327,07-29-2025,1121379.0
3388,2601,957,105,2025-08-09,206767.0
3389,2113,4392,329,2023-10-13,314359.0
3390,3300,822,98,09/11/2024,67889.0
3391,3479,5540,449,2024-03-04,1617799.0
3392,1856,215,349,04-08-2025,230910.0
3393,1194,347,411,2023-12-19,1413606.0
3394,4693,5461,327,2024-04-05,1841404.0
3395,1399,3068,212,2024-12-01,1118407.0
3396,32,3510,167,21/09/2025,1277307.0
3397,2112,3829,198,2024-07-07,230817.0
3398,1010,578,374,2024-07-09,1195127.0
3399,2926,3028,447,2024-11-02,929227.0
3400,1194,5990,376,2024-01-04,715031.0
3401,2650,4554,190,2023-10-02,1922328.0
3402,3719,2145,1,2024-04-01,551802.0
3403,881,3042,13,2024-10-22,331738.0
3404,4591,4573,240,2024-04-12,661823.0
3405,1275,6143,111,2024-12-21,1919786.0
3406,2265,2152,111,2024-10-18,1563998.0
3407,1919,3086,398,18/12/2023,453181.0
3408,2935,1404,425,2024-12-01,239591.0
3409,3420,2509,46,01-11-2024,930212.0
3410,4311,2508,288,12-27-2023,918520.0
3411,4630,6051,309,03-01-2025,1670056.0
3412,2805,1854,239,04/03/2024,158588.0
3413,4861,5561,94,2025-05-31,1168941.0
3414,195,4608,248,2024-08-07,173318.0
3415,671,1462,228,01-19-2024,1620723.0
3416,4622,4495,150,09-15-2024,834086.0
3417,2738,1777,24,2024-09-01,280825.0
3418,3960,737,433,2025-08-25,1744022.0
3419,1906,482,393,2024-03-15,530383.0
3420,659,2930,224,2023-11-01,1452614.0
3421,2581,5897,474,05/10/2023,1372851.0
3422,2109,3180,290,2024-12-23,843797.0
3423,417,6994,463,11/02/2024,1953702.0
3424,1595,3726,327,2024-06-04,493444.0
3425,2486,2644,256,20/06/2025,161969.0
3426,3934,925,300,2025-03-26,1222614.0
3427,4331,4142,350,2024-03-05,111421.0
3428,602,5977,197,2025-05-12,1327558.0
3429,4702,3374,162,2025-01-22,213312.0
3430,3603,4126,491,2024-09-12,1663063.0
3431,2014,983,274,2025-05-27,210571.0
3432,4184,1132,300,2025-06-21,1464195.0
3433,1390,2568,464,06-02-2025,1742044.0
3434,2986,2836,334,12-27-2024,1815087.0
3435,1187,3906,328,2023-12-29,350003.0
3436,2647,4290,305,2025-05-11,1243307.0
3437,1733,6323,473,2024-04-15,1988773.0
3438,4662,6103,492,2024-10-15,1273383.0
3439,3098,1375,334,03-11-2024,1416490.0
3440,621,6289,430,2024-05-14,1066683.0
3441,2654,6613,444,2024-03-26,1788375.0
3442,4285,5890,61,2024-11-23,1663871.0
3443,2805,2877,302,2024-11-05,776405.0
3444,413,4830,63,09-24-2024,598397.0
3445,418,3178,340,03-16-2024,1530590.0
3446,2378,280,237,15/04/2025,1920673.0
3447,4483,2785,28,13/03/2024,1816799.0
3448,1706,2721,259,2025-06-23,661031.0
3449,4353,4477,307,2024-09-22,1766713.0
3450,3022,5347,137,01-05-2024,745823.0
3451,2764,3377,415,2023-12-28,1361493.0
3452,4967,1517,116,12-28-2023,140986.0
3453,2733,857,100,18/06/2025,1030764.0
3454,180,4215,285,2024-01-03,1570597.0
3455,3273,6895,85,05-13-2025,1361207.0
3456,148,5335,74,2024-04-27,1751628.0
3457,3680,5548,216,01-05-2025,1603034.0
3458,3046,6049,384,09/04/2025,1352746.0
3459,1339,5956,215,2024-10-31,905276.0
3460,2295,1551,49,2024-09-10,432953.0
3461,4995,3033,451,06/07/2025,1691813.0
3462,139,951,75,2024-06-22,776535.0
3463,3328,3094,115,2024-01-12,767369.0
3464,2763,3682,23,2023-09-24,1969009.0
3465,3250,3544,47,09-21-2024,901632.0
3466,926,1601,279,2024-10-21,1796705.0
3467,1496,4866,25,21/05/2025,367625.0
3468,4310,1911,73,2025-04-19,548741.0
3469,656,6699,191,29/12/2024,842168.0
3470,684,6863,16,2023-11-21,105814.0
3471,1179,2183,274,2024-01-26,719013.0
3472,4157,6462,190,2023-12-12,1741916.0
3473,4307,2045,410,2024-02-04,57184.0
3474,4351,6905,16,17/08/2024,1535240.0
3475,781,2274,197,2024-08-07,1451874.0
3476,2013,2011,93,29/06/2025,1703835.0
3477,1782,3577,120,08/02/2024,1707397.0
3478,453,990,445,2024-06-02,1158912.0
3479,1949,3095,443,2023-12-27,1245964.0
3480,122,5360,245,2023-11-29,1228496.0
3481,4677,4334,304,2025-05-14,330330.0
3482,2987,5664,270,2025-01-21,1476799.0
3483,1124,6221,184,2024-06-13,1629743.0
3484,4274,1289,190,22/03/2025,748270.0
3485,2995,3250,374,2024-12-25,1782712.0
3486,4718,4995,139,2024-09-19,1629701.0
3487,4051,5809,150,2025-03-10,857990.0
3488,1888,4928,199,2024-02-27,545476.0
3489,4952,4655,73,2025-06-29,500136.0
3490,1068,6908,135,26/01/2025,1297997.0
3491,4133,581,100,2024-12-03,956006.0
3492,271,114,194,2024-07-10,97121.0
3493,4114,2255,146,01-15-2025,961162.0
3494,1867,4719,254,04-25-2025,1849676.0
3495,4556,5091,193,2024-06-28,1272121.0
3496,2939,1087,32,02/10/2023,1789145.0
3497,769,4711,97,2025-05-14,1994082.0
3498,2934,5425,407,2024-12-14,1640083.0
3499,4931,1456,203,09-20-2024,1541848.0
3500,3352,5385,295,2025-05-11,476766.0
3501,617,1739,1,2025-02-12,55230.0
3502,762,5143,359,11-07-2024,333144.0
3503,3718,6710,268,24/04/2024,926013.0
3504,3471,5120,387,27/07/2024,402512.0
3505,1677,6369,246,2024-11-23,583066.0
3506,3390,5251,208,2024-06-20,67423.0
3507,1918,6865,347,02/10/2023,1776639.0
3508,268,1171,419,2025-03-28,1981232.0
3509,4753,4608,255,11-05-2023,1206488.0
3510,3055,5665,174,2025-03-20,1567262.0
3511,739,5973,186,05/07/2024,1351747.0
3512,2915,5220,227,2025-02-09,857518.0
3513,4332,2954,274,02-11-2025,335567.0
3514,366,5535,336,12-15-2024,115778.0
3515,4533,5533,226,2023-10-17,1527168.0
3516,80,3038,57,2025-06-08,332227.0
3517,2649,1445,229,17/12/2024,253439.0
3518,1269,5759,122,03/06/2025,448197.0
3519,3168,2674,251,2024-05-12,956852.0
3520,615,143,268,23/07/2024,1115550.0
3521,1596,275,326,03-15-2024,1846532.0
3522,669,6774,190,2025-01-29,967146.0
3523,1785,894,225,2025-03-26,1244093.0
3524,4904,5829,292,07/10/2024,1208547.0
3525,994,2503,48,2024-01-20,365745.0
3526,4794,295,476,2023-10-19,1873341.0
3527,4438,3890,425,06-18-2024,1206538.0
3528,4024,2485,232,2025-01-29,684597.0
3529,1471,1522,169,2023-12-17,1668461.0
3530,1237,5800,317,2024-04-20,1189144.0
3531,2852,5550,397,2025-09-14,86214.0
3532,2650,3772,1,2025-03-09,481617.0
3533,292,5598,173,2023-10-27,1435039.0
3534,783,4151,167,28/06/2025,878858.0
3535,4687,5008,260,2025-06-17,720330.0
3536,4619,992,496,24/11/2023,722789.0
3537,193,2906,54,17/10/2024,316754.0
3538,3552,2017,353,05-23-2024,1573521.0
3539,3798,4620,185,14/01/2025,1739211.0
3540,1893,4996,8,2023-11-15,195707.0
3541,4801,958,390,2024-05-19,1488840.0
3542,2344,547,342,07-28-2024,133838.0
3543,2866,2370,424,2025-06-17,491466.0
3544,1042,6726,457,15/07/2025,643953.0
3545,1036,6204,277,2023-11-16,1270057.0
3546,3600,5911,207,09-15-2025,1475129.0
3547,2453,6443,61,02-11-2024,543583.0
3548,1236,400,277,2025-05-13,785220.0
3549,1995,6230,161,2024-04-08,409896.0
3550,4257,4600,101,03-18-2024,1258929.0
3551,4417,6020,116,2024-12-21,505387.0
3552,3364,3027,100,2024-05-20,1149351.0
3553,3203,480,142,2024-01-23,281883.0
3554,4343,6367,95,03-10-2024,54131.0
3555,4640,6657,464,2024-04-23,1499191.0
3556,820,1355,397,2023-10-16,993090.0
3557,4171,4416,153,31/10/2023,1659604.0
3558,125,3797,191,2024-04-09,1764658.0
3559,3148,430,52,2024-01-24,590876.0
3560,4291,276,460,2024-06-17,657910.0
3561,3636,41,50,2025-06-15,1224269.0
3562,71,5699,303,10-13-2024,1936248.0
3563,4588,1437,205,04-20-2025,1724920.0
3564,3925,3353,174,11-22-2024,628818.0
3565,30,1878,103,2025-06-30,636497.0
3566,2106,2504,4,2025-02-23,1696994.0
3567,2645,3433,14,2024-12-28,1933923.0
3568,4307,4475,490,2024-06-23,1456671.0
3569,2114,392,65,2024-03-13,732760.0
3570,1147,3897,234,14/03/2024,1684513.0
3571,848,2287,341,2023-12-25,628456.0
3572,4599,2543,472,24/06/2024,843487.0
3573,1713,2022,73,2023-10-21,1556638.0
3574,2765,1398,60,2024-07-26,1628539.0
3575,2840,5004,179,2025-02-04,1022425.0
3576,4854,6584,415,07-25-2025,1843283.0
3577,2406,522,164,10-17-2023,1308434.0
3578,2033,2726,213,05-07-2025,1494837.0
3579,4270,1053,195,04-14-2024,1124788.0
3580,1843,5307,188,2024-06-24,246740.0
3581,882,1374,448,2024-05-18,1901182.0
3582,3180,4045,184,17/01/2025,1690821.0
3583,2806,6406,333,2024-04-09,346009.0
3584,1333,5958,410,2024-01-03,214734.0
3585,1306,972,412,28/10/2024,332676.0
3586,1960,6927,196,29/11/2024,282919.0
3587,1549,3061,195,2024-02-07,1517098.0
3588,1511,4943,173,2025-02-17,155466.0
3589,2104,1575,23,09/12/2024,820656.0
3590,277,5901,142,24/07/2024,999023.0
3591,3562,831,236,2024-12-03,1881731.0
3592,1354,431,278,11/06/2025,1667304.0
3593,2540,3165,116,2024-03-16,1347529.0
3594,2290,5213,291,2025-06-24,940959.0
3595,328,5563,435,30/05/2025,561944.0
3596,20,6803,122,2024-06-18,1799775.0
3597,3134,866,285,2023-12-18,575659.0
3598,802,3588,337,2024-11-20,1458822.0
3599,3124,1054,98,23/08/2025,1242684.0
3600,4795,1702,320,10-17-2023,416365.0
3601,2783,3424,299,2025-01-27,1046151.0
3602,4322,2694,493,01-20-2025,540226.0
3603,3331,6990,424,01-24-2024,1760194.0
3604,2045,6033,294,12-01-2023,1102850.0
3605,411,6862,421,2025-01-16,686603.0
3606,3428,4757,88,2024-12-17,345744.0
3607,96,459,319,11-27-2023,1907849.0
3608,4352,3646,81,2024-02-05,53394.0
3609,2917,1171,285,18/04/2025,136900.0
3610,2401,6887,497,11-04-2024,888254.0
3611,133,3593,194,2024-04-30,1795064.0
3612,628,4939,84,2025-03-13,1497800.0
3613,4492,3544,321,10-16-2023,1636512.0
3614,2982,3455,43,03-21-2024,144087.0
3615,4149,5080,317,2024-12-27,150744.0
3616,279,3618,287,2024-08-19,1156151.0
3617,1315,4561,48,2024-05-23,1577316.0
3618,3828,6438,67,2024-08-27,1797252.0
3619,738,5390,499,09-11-2024,524959.0
3620,3140,6182,73,04-07-2024,1723870.0
3621,4534,1546,321,29/12/2024,901699.0
3622,4602,806,57,03/04/2024,398355.0
3623,1643,5394,293,2024-08-07,
3624,2980,5160,245,09/02/2024,664406.0
3625,4243,1288,293,26/10/2024,154137.0
3626,1700,6016,327,2025-02-23,889848.0
3627,1874,449,421,2023-09-27,1739141.0
3628,1238,150,374,2025-08-12,498942.0
3629,2989,1812,216,2024-08-11,173421.0
3630,4295,5446,131,03-14-2025,907167.0
3631,2823,439,29,18/12/2023,1163034.0
3632,4610,4312,382,2024-02-01,214249.0
3633,2989,5622,310,2024-01-25,1621621.0
3634,4105,2148,230,2024-07-24,320312.0
3635,3790,1870,432,2024-10-02,1259037.0
3636,3970,3162,96,2023-11-06,888174.0
3637,1941,6734,221,2025-05-09,573752.0
3638,4015,5026,385,25/03/2024,884719.0
3639,4927,6311,180,2023-10-23,1546111.0
3640,3315,3926,398,05-21-2025,1263465.0
3641,3363,5991,215,2024-06-17,1402195.0
3642,794,4971,229,2024-05-30,1646084.0
3643,3738,3187,346,2024-05-28,98507.0
3644,3741,4669,96,14/11/2023,1561565.0
3645,4829,6075,181,10/11/2023,530196.0
3646,1182,5585,22,2024-02-25,1527253.0
3647,1797,3172,41,2024-09-24,161701.0
3648,303,3405,279,27/08/2025,593217.0
3649,1254,6824,181,2025-09-08,1250491.0
3650,848,2326,14,2024-07-03,217235.0
3651,2799,1411,81,2023-12-18,1472018.0
3652,1446,2445,7,2025-01-27,1653935.0
3653,1463,1794,242,2024-10-07,1340859.0
3654,4332,349,205,2024-08-02,443932.0
3655,2196,3833,305,2024-10-18,1820378.0
3656,3560,553,306,2024-06-03,603078.0
3657,4681,4651,4,10/02/2025,1632798.0
3658,4127,4620,386,2024-12-11,324004.0
3659,1392,2732,414,2025-04-14,295617.0
3660,983,3108,331,2025-06-09,138600.0
3661,2887,840,306,2025-04-07,120008.0
3662,4502,1638,36,01-13-2025,296914.0
3663,4174,484,27,2024-08-12,
3664,4615,1068,421,2024-07-12,823191.0
3665,692,6635,132,16/06/2025,365122.0
3666,3202,6900,401,03/10/2023,159812.0
3667,1749,6356,228,2025-09-06,394733.0
3668,2992,642,363,09-11-2025,1851831.0
3669,4507,4825,405,2024-09-13,1581484.0
3670,389,2841,321,2023-11-04,546361.0
3671,1817,5131,48,2025-07-13,1909040.0
3672,2797,4329,19,2024-07-02,864353.0
3673,4850,3965,7,2024-04-09,83622.0
3674,4,1152,149,2025-01-10,1131384.0
3675,3803,5581,390,20/09/2024,714510.0
3676,1495,5498,174,22/12/2023,1201789.0
3677,597,1067,473,2024-08-16,878111.0
3678,1074,6375,336,2024-06-02,1364068.0
3679,1664,4316,289,2025-06-28,1401709.0
3680,894,5829,385,2023-11-03,1187696.0
3681,3912,4309,95,2024-08-04,1150888.0
3682,1170,3980,396,10-13-2024,1959218.0
3683,1309,2381,206,2024-10-13,964194.0
3684,3156,6474,258,01/06/2024,459891.0
3685,3985,3044,391,27/12/2023,1248353.0
3686,2829,2620,461,2023-10-30,1582903.0
3687,1932,3068,335,2023-10-07,1766655.0
3688,2739,4675,101,10-01-2023,773899.0
3689,4490,5252,279,2025-01-19,1047099.0
3690,453,2331,47,2024-04-11,938444.0
3691,2750,2609,71,2025-07-04,1695399.0
3692,343,5534,456,2024-08-31,1864302.0
3693,3472,1217,348,02-16-2024,1241357.0
3694,3366,864,471,07-25-2024,1616687.0
3695,1791,6237,255,2025-05-14,465582.0
3696,571,4361,147,2025-08-26,1052079.0
3697,863,2839,197,31/08/2024,773821.0
3698,2133,6201,276,2024-04-21,575203.0
3699,380,205,175,2025-02-17,232150.0
3700,3253,3409,437,2024-02-29,808334.0
3701,2206,6903,196,2023-11-18,1536339.0
3702,2213,5156,39,2025-09-07,352549.0
3703,2724,5907,352,2025-01-17,1875807.0
3704,3914,4843,235,03-14-2024,1511247.0
3705,1963,3067,248,07-05-2025,675029.0
3706,1264,4218,109,2024-09-21,1802178.0
3707,4065,5902,212,20/06/2025,1220410.0
3708,1948,252,244,2024-06-24,837687.0
3709,659,4203,245,01/12/2024,931898.0
3710,4101,3120,194,2025-08-10,1230869.0
3711,1374,1192,301,2025-03-03,1851943.0
3712,670,6734,75,12/08/2024,129253.0
3713,899,48,413,2023-10-11,1925181.0
3714,4616,5528,177,03-11-2024,463572.0
3715,767,3136,84,07-12-2024,1331156.0
3716,3761,2524,198,2024-05-01,1005918.0
3717,3643,3957,90,2025-03-31,181692.0
3718,3605,1545,341,2023-10-27,484606.0
3719,1449,5834,56,2023-10-11,760063.0
3720,318,3157,345,2024-10-25,833073.0
3721,3743,618,194,2023-10-07,1527479.0
3722,656,689,163,2024-01-22,834625.0
3723,4684,535,310,23/07/2025,989241.0
3724,4076,1553,102,12-09-2023,1673915.0
3725,1200,5126,304,2024-10-04,129638.0
3726,304,1695,177,02-25-2025,981303.0
3727,3717,678,323,07-12-2025,1418308.0
3728,4639,1041,186,05-29-2024,229989.0
3729,3776,4365,495,01-05-2024,1222720.0
3730,3029,6613,175,2024-07-26,449877.0
3731,570,4622,40,2023-12-20,538086.0
3732,3911,655,216,11/06/2025,750374.0
3733,4393,640,404,10/08/2025,719491.0
3734,1401,6385,343,30/07/2025,246250.0
3735,563,4206,363,24/07/2025,100747.0
3736,2429,4982,223,2024-01-31,1897813.0
3737,624,2844,205,2024-07-05,1314783.0
3738,4625,6905,174,2024-09-08,368318.0
3739,2058,2619,159,17/05/2025,1264374.0
3740,1258,5486,134,2024-05-30,934563.0
3741,1713,661,361,10/03/2024,447199.0
3742,3225,2596,423,12-19-2024,178618.0
3743,1186,4110,328,06/11/2024,406280.0
3744,2097,3660,343,05-04-2025,196003.0
3745,572,6605,344,09/02/2025,1252848.0
3746,2722,2848,250,12/09/2025,1814585.0
3747,1463,3995,285,2024-03-03,1261237.0
3748,4734,3926,241,2024-09-03,1023510.0
3749,3399,872,477,05/09/2025,285661.0
3750,3062,7,386,2025-05-28,1535648.0
3751,1185,5390,22,05-01-2025,896773.0
3752,3201,2089,456,2025-07-31,1596234.0
3753,3613,3931,337,2024-12-25,984956.0
3754,885,4531,134,13/06/2024,1350715.0
3755,3038,3535,279,11/03/2024,1010571.0
3756,2345,2843,14,2025-06-12,747538.0
3757,635,3594,146,05-13-2024,107726.0
3758,1467,1809,396,2023-09-24,736229.0
3759,41,2419,264,2025-07-14,1016544.0
3760,463,6983,390,03-10-2025,1870465.0
3761,3835,4080,352,26/08/2024,954746.0
3762,2171,340,393,2025-08-10,1238393.0
3763,1837,4162,39,2025-07-01,1329039.0
3764,4050,3238,189,12/03/2025,1544337.0
3765,4355,555,137,02-05-2024,368934.0
3766,447,2954,109,2023-12-11,533684.0
3767,3416,6176,379,2023-10-03,1009555.0
3768,1127,2013,135,2023-12-14,1576956.0
3769,828,1088,413,2023-10-05,1882648.0
3770,3831,6318,362,15/02/2024,1616593.0
3771,4188,3242,212,06/03/2024,434835.0
3772,446,4383,30,2025-05-07,1033720.0
3773,2582,4105,73,2025-09-03,1375214.0
3774,2192,5014,291,15/01/2024,689725.0
3775,4214,3039,180,08/02/2025,1142315.0
3776,497,6055,179,2024-11-04,1720714.0
3777,2777,2113,432,02-20-2025,528257.0
3778,4526,2879,291,2024-08-06,1374362.0
3779,2914,31,466,2023-12-15,609163.0
3780,784,3950,307,2024-10-07,1637165.0
3781,3895,3097,293,01-02-2024,680811.0
3782,1944,2325,98,2025-09-01,
3783,2633,3315,144,27/06/2024,1540826.0
3784,4110,3919,427,01-17-2025,255781.0
3785,1834,510,342,2024-11-22,961320.0
3786,3926,2919,195,2023-10-15,1719149.0
3787,3117,6865,115,2025-02-19,1248048.0
3788,4813,6584,61,07-31-2024,1976919.0
3789,2848,5018,57,2025-01-03,1479573.0
3790,1100,349,392,06-22-2024,1664483.0
3791,3181,3245,397,2025-08-14,431300.0
3792,4232,4506,402,04/07/2024,477475.0
3793,289,5744,8,2025-01-13,1908507.0
3794,2192,619,114,2024-12-10,285818.0
3795,741,465,139,2023-10-13,1567163.0
3796,1782,2696,350,08/03/2025,209702.0
3797,4938,6528,70,29/11/2023,887755.0
3798,3195,1897,459,2024-05-15,994342.0
3799,3011,205,462,05-04-2024,386403.0
3800,1012,5107,49,09-27-2024,1594846.0
3801,261,425,309,2024-12-17,1282468.0
3802,2097,357,238,10/06/2024,947226.0
3803,1868,279,324,2024-07-28,1063785.0
3804,4912,4861,188,2024-01-26,1419665.0
3805,1867,947,215,2024-02-02,1257830.0
3806,4787,5687,374,2024-04-28,394948.0
3807,3678,5293,359,2024-02-16,592291.0
3808,625,2990,267,2025-04-25,1155118.0
3809,322,2127,313,06/09/2024,1107708.0
3810,2294,1125,237,01-28-2024,1627493.0
3811,1818,5444,177,04-24-2024,56405.0
3812,3072,3622,22,2024-03-16,226150.0
3813,1369,2068,195,2025-08-28,1612272.0
3814,752,3270,369,11-10-2023,910799.0
